VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
1381,1111,Ramesh Shetty,21,1,0
1382,1112,Suresh Gowda,36,2,0
1383,1112,Mahesh Reddy,19,2,0
1384,1113,Vijay Bhat,55,1,0
1385,1114,Venkatesh Deshmukh,52,1,1
1386,1115,Lakshmi Shetty,65,1,0
1387,1115,Sunita Patil,48,1,0
1388,1116,Anitha Kumar,27,2,0
1389,1117,Venkatesh Kumar,47,2,0
1390,1117,Priya Patil,55,2,1
1391,1118,Kavitha Reddy,27,2,0
1392,1119,Venkatesh Kulkarni,46,1,0
1393,1119,Anitha Deshmukh,24,1,0
1394,1120,Ganesh Nayak,42,1,0
1395,1121,Ramesh Kumar,42,1,1
1396,1122,Mahesh Patil,20,1,0
1397,1123,Venkatesh Nayak,54,2,0
1398,1124,Anitha Kulkarni,62,2,0
1399,1124,Anitha Reddy,22,2,0
1400,1125,Anitha Kulkarni,40,1,0
1401,1125,Lakshmi Reddy,23,2,0
1402,1126,Mahesh Hegde,54,1,0
1403,1127,Mahesh Patil,60,1,0
1404,1128,Priya Pujari,46,1,0
1405,1128,Ganesh Shetty,36,2,1
1406,1129,Anitha Patil,46,2,0
1407,1130,Vijay Deshmukh,33,2,0
1408,1131,Venkatesh Gowda,47,2,0
1409,1131,Ganesh Pujari,48,1,0
1410,1132,Priya Patil,43,1,1
1411,1132,Ramesh Shetty,61,2,0
1412,1133,Mahesh Hegde,21,2,1
1413,1133,Kavitha Bhat,33,2,0
1414,1134,Kavitha Reddy,26,1,0
1415,1135,Sunita Kumar,65,2,0
1416,1135,Sunita Patil,52,1,0
1417,1136,Venkatesh Pujari,55,1,0
1418,1137,Lakshmi Reddy,65,2,0
1419,1137,Priya Hegde,48,1,0
1420,1138,Suresh Pujari,25,1,0
1421,1139,Manjunath Kulkarni,49,1,1
1422,1139,Kavitha Bhat,39,2,1
1423,1140,Suresh Nayak,65,1,0
1424,1140,Kavitha Nayak,29,2,0
1425,1141,Sunita Hegde,65,1,0
1426,1142,Manjunath Patil,51,2,1
1427,1143,Lakshmi Deshmukh,22,1,0
1428,1144,Mahesh Bhat,51,1,0
1429,1144,Anitha Reddy,47,2,0
1430,1145,Sunita Rao,26,2,0
1431,1146,Ramesh Hegde,38,2,0
1432,1147,Ganesh Bhat,39,1,0
1433,1148,Suresh Deshmukh,33,1,0
1434,1149,Venkatesh Gowda,52,1,0
1435,1150,Venkatesh Rao,48,2,0
1436,1150,Lakshmi Bhat,32,2,0
1437,1151,Vijay Gowda,61,2,1
1438,1152,Priya Deshmukh,18,2,1
1439,1153,Anitha Deshmukh,58,1,1
1440,1154,Venkatesh Rao,20,2,0
1441,1155,Anitha Kulkarni,28,1,1
1442,1156,Priya Shetty,36,2,1
1443,1157,Priya Deshmukh,58,2,0
1444,1158,Mahesh Nayak,41,1,1
1445,1159,Anitha Reddy,39,2,0
1446,1160,Anitha Kulkarni,58,1,0
1447,1161,Lakshmi Pujari,49,1,0
1448,1161,Vijay Pujari,64,1,1
1449,1162,Anitha Kulkarni,52,2,0
1450,1163,Manjunath Patil,63,1,0
1451,1164,Ganesh Shetty,28,1,1
1452,1165,Anitha Pujari,64,2,0
1453,1166,Suresh Nayak,55,1,0
1454,1167,Ramesh Pujari,27,2,1
1455,1168,Venkatesh Hegde,41,2,0
1456,1169,Vijay Pujari,26,1,0
1457,1169,Ganesh Kulkarni,51,2,0
1458,1170,Anitha Hegde,25,1,0
1459,1171,Manjunath Shetty,49,2,0
1460,1171,Manjunath Bhat,29,1,0
1461,1172,Sunita Deshmukh,31,1,1
1462,1173,Mahesh Bhat,42,1,1
1463,1174,Manjunath Shetty,60,2,0
1464,1174,Venkatesh Pujari,18,2,1
1465,1175,Anitha Kulkarni,25,2,0
1466,1175,Ramesh Gowda,50,1,0
1467,1176,Venkatesh Kumar,50,1,0
1468,1176,Mahesh Reddy,35,2,0
1469,1177,Priya Kulkarni,22,2,1
1470,1178,Manjunath Bhat,25,1,0
1471,1179,Suresh Shetty,64,2,1
1472,1180,Ramesh Rao,55,2,0
1473,1181,Mahesh Pujari,58,2,0
1474,1182,Ganesh Hegde,31,1,0
1475,1182,Vijay Nayak,41,2,1
1476,1183,Suresh Gowda,48,2,0
1477,1184,Sunita Patil,30,1,0
1478,1185,Sunita Bhat,47,1,1
1479,1186,Sunita Patil,18,1,0
1480,1187,Ganesh Rao,22,2,0
1481,1187,Anitha Bhat,52,1,0
1482,1188,Sunita Hegde,59,2,0
1483,1189,Priya Pujari,56,1,0
1484,1190,Priya Patil,41,1,0
1485,1191,Vijay Reddy,57,2,0
1486,1192,Ramesh Nayak,41,1,0
1487,1193,Priya Patil,20,1,0
1488,1194,Ganesh Hegde,27,1,1
1489,1195,Priya Shetty,35,2,0
1490,1196,Suresh Bhat,48,2,1
1491,1196,Sunita Hegde,52,1,1
1492,1197,Mahesh Deshmukh,21,1,1
1493,1198,Ramesh Reddy,26,2,0
1494,1198,Vijay Bhat,32,2,0
1495,1199,Priya Kumar,31,1,0
1496,1199,Kavitha Nayak,53,1,1
1497,1200,Ganesh Patil,23,2,0
1498,1201,Ganesh Hegde,25,2,1
1499,1201,Manjunath Hegde,27,1,0
1500,1202,Priya Patil,60,1,0
1501,1203,Venkatesh Hegde,38,2,0
1502,1204,Mahesh Bhat,60,2,0
1503,1205,Venkatesh Patil,56,2,0
1504,1206,Suresh Patil,58,2,0
1505,1207,Sunita Reddy,22,1,1
1506,1208,Ganesh Gowda,48,2,0
1507,1209,Venkatesh Patil,28,1,0
1508,1210,Venkatesh Pujari,59,2,0
1509,1211,Suresh Rao,34,2,0
1510,1212,Suresh Deshmukh,49,2,0
1511,1213,Suresh Kumar,51,1,1
1512,1214,Ramesh Kumar,20,1,0
1513,1214,Vijay Kulkarni,22,1,0
1514,1215,Anitha Kulkarni,28,1,0
1515,1216,Ganesh Hegde,52,2,0
1516,1217,Sunita Patil,18,2,0
1517,1218,Vijay Shetty,21,2,1
1518,1218,Anitha Shetty,50,1,0
1519,1219,Ramesh Hegde,52,2,0
1520,1220,Kavitha Patil,19,2,0
1521,1220,Mahesh Kumar,45,1,0
1522,1221,Priya Rao,18,2,0
1523,1221,Ramesh Rao,23,1,1
1524,1222,Lakshmi Kulkarni,55,1,0
1525,1223,Ganesh Kulkarni,54,1,0
1526,1224,Mahesh Bhat,44,2,0
1527,1224,Lakshmi Deshmukh,45,2,0
1528,1225,Sunita Patil,64,1,0
1529,1226,Sunita Kulkarni,48,1,0
1530,1227,Anitha Bhat,50,2,0
1531,1227,Suresh Kulkarni,45,1,1
1532,1228,Anitha Deshmukh,52,1,0
1533,1229,Priya Reddy,47,2,1
1534,1229,Vijay Deshmukh,42,1,0
1535,1230,Mahesh Bhat,33,2,0
1536,1231,Mahesh Patil,46,1,0
1537,1232,Priya Kulkarni,54,1,1
1538,1233,Anitha Bhat,43,1,1
1539,1234,Priya Gowda,25,2,0
1540,1234,Mahesh Pujari,34,2,0
1541,1235,Lakshmi Nayak,36,2,0
1542,1235,Anitha Hegde,49,2,0
1543,1236,Venkatesh Nayak,27,2,0
1544,1236,Priya Nayak,39,2,0
1545,1237,Mahesh Hegde,59,1,0
1546,1238,Kavitha Patil,42,2,0
1547,1239,Vijay Pujari,19,2,0
1548,1240,Suresh Shetty,31,2,0
1549,1241,Anitha Gowda,64,2,1
1550,1242,Vijay Hegde,57,1,0
1551,1243,Priya Gowda,49,2,0
1552,1243,Suresh Reddy,20,2,1
1553,1244,Suresh Deshmukh,60,1,0
1554,1245,Ramesh Gowda,53,2,0
1555,1246,Sunita Bhat,24,1,1
1556,1247,Ganesh Rao,23,2,0
1557,1248,Mahesh Gowda,22,1,0
1558,1249,Vijay Deshmukh,48,2,0
1559,1250,Sunita Rao,29,1,0
1560,1251,Suresh Gowda,57,1,1
1561,1252,Sunita Kulkarni,42,1,0
1562,1252,Mahesh Gowda,58,2,1
1563,1253,Lakshmi Reddy,51,1,0
1564,1253,Manjunath Reddy,23,1,1
1565,1254,Mahesh Deshmukh,59,2,0
1566,1255,Manjunath Reddy,51,1,0
1567,1256,Ganesh Reddy,20,2,0
1568,1256,Lakshmi Rao,55,2,1
1569,1257,Sunita Nayak,19,1,0
1570,1257,Priya Hegde,28,1,1
1571,1258,Ganesh Bhat,29,1,1
1572,1259,Manjunath Bhat,46,2,1
1573,1260,Ganesh Gowda,53,2,0
1574,1261,Ramesh Shetty,55,2,0
1575,1262,Ramesh Reddy,51,2,0
1576,1263,Kavitha Shetty,52,1,0
1577,1264,Manjunath Bhat,23,2,0
1578,1265,Kavitha Bhat,47,2,1
1579,1266,Ramesh Kumar,53,2,0
1580,1267,Ramesh Hegde,64,1,0
1581,1267,Vijay Rao,45,2,1
1582,1268,Sunita Gowda,51,1,0
1583,1269,Lakshmi Pujari,64,1,1
1584,1270,Ramesh Gowda,64,2,0
1585,1271,Sunita Gowda,58,1,1
1586,1271,Venkatesh Bhat,46,2,1
1587,1272,Priya Pujari,49,1,0
1588,1272,Anitha Reddy,57,2,1
1589,1273,Priya Rao,51,1,0
1590,1274,Venkatesh Pujari,46,1,0
1591,1275,Lakshmi Hegde,26,2,1
1592,1276,Venkatesh Kumar,60,2,1
1593,1277,Priya Bhat,51,2,0
1594,1277,Ganesh Nayak,44,1,0
1595,1278,Venkatesh Nayak,46,1,0
1596,1279,Anitha Shetty,59,1,0
1597,1279,Mahesh Rao,45,2,0
1598,1280,Vijay Reddy,52,1,0
1599,1281,Priya Kulkarni,56,2,0
1600,1282,Anitha Shetty,27,1,1
1601,1283,Mahesh Gowda,49,1,0
1602,1284,Vijay Kumar,48,1,0
1603,1285,Lakshmi Hegde,18,2,0
1604,1286,Lakshmi Deshmukh,33,2,0
1605,1287,Venkatesh Reddy,28,2,0
1606,1288,Mahesh Deshmukh,53,1,0
1607,1289,Anitha Bhat,45,1,0
1608,1289,Suresh Gowda,36,1,0
1609,1290,Vijay Bhat,31,1,0
1610,1291,Mahesh Deshmukh,50,1,0
1611,1292,Vijay Rao,24,1,0
1612,1292,Ramesh Patil,53,1,0
1613,1293,Vijay Kumar,55,2,0
1614,1294,Priya Deshmukh,18,1,0
1615,1295,Lakshmi Shetty,28,1,0
1616,1296,Ramesh Bhat,61,1,0
1617,1297,Ramesh Deshmukh,57,2,0
1618,1298,Sunita Bhat,57,1,0
1619,1298,Sunita Pujari,58,1,0
1620,1299,Ramesh Reddy,25,1,0
1621,1300,Priya Shetty,63,1,1
1622,1301,Ganesh Hegde,45,2,0
1623,1302,Suresh Reddy,36,1,0
1624,1303,Mahesh Gowda,59,1,0
1625,1303,Anitha Shetty,22,2,0
1626,1304,Priya Kulkarni,53,1,0
1627,1305,Mahesh Hegde,37,2,1
1628,1306,Ganesh Deshmukh,36,1,0
1629,1307,Suresh Deshmukh,22,2,0
1630,1308,Venkatesh Kulkarni,64,2,0
1631,1309,Suresh Patil,27,1,0
1632,1310,Ramesh Deshmukh,21,2,0
1633,1311,Anitha Gowda,35,1,1
1634,1312,Sunita Pujari,47,2,1
1635,1313,Suresh Deshmukh,20,1,0
1636,1313,Ganesh Hegde,61,1,0
1637,1314,Ramesh Nayak,57,1,1
1638,1314,Vijay Patil,57,2,1
1639,1315,Venkatesh Reddy,40,2,0
1640,1316,Anitha Shetty,33,2,0
1641,1317,Venkatesh Gowda,30,2,1
1642,1318,Ganesh Reddy,45,2,0
1643,1319,Sunita Pujari,43,1,0
1644,1320,Vijay Nayak,36,2,0
1645,1320,Priya Nayak,65,2,0
1646,1321,Sunita Hegde,52,1,0
1647,1322,Ramesh Shetty,37,2,0
1648,1323,Ganesh Kulkarni,48,2,1
1649,1324,Kavitha Kumar,45,2,0
1650,1325,Suresh Gowda,64,1,0
1651,1326,Kavitha Kulkarni,53,1,0
1652,1327,Priya Hegde,58,2,1
1653,1328,Venkatesh Kulkarni,60,2,0
1654,1329,Anitha Kumar,41,2,0
1655,1330,Mahesh Kumar,19,1,0
1656,1331,Suresh Pujari,35,2,0
1657,1332,Anitha Nayak,55,1,0
1658,1333,Lakshmi Reddy,22,1,0
1659,1333,Manjunath Patil,21,2,0
1660,1334,Priya Reddy,58,1,0
1661,1334,Priya Gowda,56,1,0
1662,1335,Ganesh Kulkarni,39,1,0
1663,1336,Priya Kumar,30,1,0
1664,1337,Anitha Pujari,22,1,0
1665,1338,Mahesh Nayak,57,2,0
1666,1339,Mahesh Kumar,55,1,0
1667,1340,Ganesh Shetty,23,1,0
1668,1341,Kavitha Gowda,33,2,0
1669,1341,Priya Deshmukh,58,1,1
1670,1342,Ramesh Gowda,33,2,1
1671,1343,Priya Hegde,34,1,0
1672,1344,Sunita Rao,50,1,0
1673,1345,Mahesh Deshmukh,58,2,0
1674,1345,Ganesh Deshmukh,26,1,0
1675,1346,Sunita Rao,45,1,0
1676,1346,Suresh Kulkarni,35,1,0
1677,1347,Kavitha Kumar,64,1,0
1678,1348,Anitha Patil,25,2,1
1679,1349,Ramesh Kumar,59,2,1
1680,1350,Ganesh Kulkarni,56,2,0
1681,1351,Anitha Pujari,62,2,0
1682,1351,Manjunath Deshmukh,21,2,0
1683,1352,Vijay Pujari,48,2,0
1684,1353,Venkatesh Reddy,61,1,0
1685,1354,Anitha Kulkarni,51,2,0
1686,1355,Ramesh Pujari,53,1,0
1687,1356,Kavitha Pujari,53,1,1
1688,1356,Suresh Hegde,26,2,0
1689,1357,Ganesh Rao,40,1,1
1690,1358,Sunita Reddy,39,1,0
1691,1359,Priya Nayak,46,1,0
1692,1360,Lakshmi Nayak,32,1,0
1693,1360,Priya Kumar,51,2,0
1694,1361,Lakshmi Bhat,37,1,1
1695,1362,Kavitha Deshmukh,21,1,1
1696,1363,Suresh Kumar,31,2,0
1697,1364,Manjunath Patil,54,1,1
1698,1364,Priya Shetty,34,2,0
1699,1365,Venkatesh Patil,31,1,0
1700,1366,Sunita Gowda,50,1,0
1701,1367,Ramesh Bhat,46,2,0
1702,1367,Manjunath Bhat,45,1,0
1703,1368,Manjunath Pujari,18,2,0
1704,1369,Vijay Gowda,61,1,0
1705,1370,Ganesh Nayak,25,1,0
1706,1371,Manjunath Deshmukh,56,1,0
1707,1371,Venkatesh Kumar,38,1,1
1708,1372,Ganesh Reddy,26,2,0
1709,1373,Kavitha Kumar,55,1,1
1710,1374,Suresh Gowda,52,1,0
1711,1375,Suresh Rao,33,1,0
1712,1376,Sunita Kulkarni,23,1,0
1713,1376,Venkatesh Kulkarni,32,2,0
1714,1377,Sunita Hegde,36,2,0
1715,1377,Mahesh Deshmukh,55,1,0
1716,1378,Sunita Rao,31,1,1
1717,1379,Priya Gowda,29,1,0
1718,1379,Vijay Kumar,41,2,0
1719,1380,Manjunath Hegde,59,1,0
1720,1380,Kavitha Hegde,41,1,1
1721,1381,Priya Pujari,42,2,0
1722,1382,Mahesh Bhat,47,1,0
1723,1382,Priya Nayak,38,2,0
1724,1383,Manjunath Shetty,25,2,1
1725,1384,Kavitha Reddy,22,2,0
1726,1385,Lakshmi Reddy,23,1,1
1727,1386,Kavitha Gowda,51,1,0
1728,1387,Ganesh Gowda,22,2,0
1729,1387,Kavitha Kulkarni,25,2,0
1730,1388,Mahesh Hegde,51,2,1
1731,1389,Venkatesh Shetty,46,2,0
1732,1390,Vijay Reddy,36,2,0
1733,1391,Manjunath Nayak,31,2,0
1734,1391,Anitha Kulkarni,39,2,0
1735,1392,Kavitha Shetty,19,1,0
1736,1393,Lakshmi Shetty,36,2,1
1737,1394,Priya Pujari,50,1,0
1738,1395,Mahesh Kulkarni,24,2,0
1739,1396,Priya Rao,55,1,0
1740,1397,Anitha Pujari,29,1,0
1741,1398,Kavitha Gowda,25,1,0
1742,1399,Anitha Pujari,54,2,0
1743,1400,Manjunath Gowda,32,1,0
1744,1401,Venkatesh Rao,42,2,1
1745,1401,Anitha Shetty,20,2,0
1746,1402,Venkatesh Hegde,42,1,0
1747,1402,Venkatesh Pujari,51,1,0
1748,1403,Sunita Deshmukh,35,1,1
1749,1403,Suresh Deshmukh,64,1,0
1750,1404,Ganesh Bhat,64,2,1
1751,1405,Venkatesh Kumar,28,1,0
1752,1406,Sunita Reddy,60,1,1
1753,1407,Sunita Bhat,18,2,1
1754,1407,Priya Pujari,50,2,0
1755,1408,Vijay Gowda,45,2,0
1756,1408,Sunita Reddy,30,1,0
1757,1409,Kavitha Patil,32,1,0
1758,1409,Priya Rao,62,2,0
1759,1410,Ganesh Patil,19,1,1
1760,1411,Lakshmi Rao,58,2,0
1761,1412,Ramesh Nayak,63,2,0
1762,1413,Ganesh Kulkarni,18,2,1
1763,1414,Ramesh Gowda,25,1,0
1764,1415,Kavitha Patil,49,2,0
1765,1416,Kavitha Bhat,47,1,0
1766,1417,Priya Kulkarni,40,1,0
1767,1418,Anitha Pujari,31,1,0
1768,1419,Sunita Nayak,65,1,0
1769,1420,Venkatesh Reddy,57,2,1
1770,1421,Manjunath Pujari,37,2,0
1771,1422,Mahesh Kulkarni,53,1,0
1772,1423,Suresh Deshmukh,56,1,0
1773,1423,Mahesh Patil,29,1,0
1774,1424,Anitha Kumar,42,2,1
1775,1424,Venkatesh Hegde,18,2,0
1776,1425,Lakshmi Gowda,44,2,0
1777,1426,Priya Rao,26,1,0
1778,1426,Priya Hegde,50,1,0
1779,1427,Kavitha Kumar,36,2,1
1780,1428,Ramesh Pujari,29,2,0
1781,1428,Vijay Reddy,29,1,1
1782,1429,Ganesh Pujari,45,1,1
1783,1429,Ramesh Kulkarni,42,2,0
1784,1430,Kavitha Reddy,63,1,0
1785,1431,Manjunath Deshmukh,55,1,1
1786,1432,Ramesh Gowda,52,1,0
1787,1432,Anitha Pujari,65,2,0
1788,1433,Ganesh Bhat,22,2,1
1789,1434,Lakshmi Hegde,31,1,1
1790,1435,Ramesh Kulkarni,56,2,0
1791,1436,Priya Hegde,46,1,1
1792,1437,Venkatesh Kulkarni,60,2,1
1793,1438,Ganesh Patil,24,1,0
1794,1439,Manjunath Hegde,41,1,0
1795,1440,Ramesh Kumar,62,1,0
1796,1441,Suresh Pujari,63,1,0
1797,1442,Lakshmi Rao,35,1,0
1798,1443,Vijay Bhat,33,1,0
1799,1444,Kavitha Patil,22,1,0
1800,1445,Sunita Gowda,25,2,1
1801,1446,Vijay Patil,56,1,1
1802,1447,Sunita Rao,39,1,0
1803,1448,Mahesh Kulkarni,26,1,0
1804,1449,Venkatesh Rao,33,2,1
1805,1450,Anitha Kulkarni,38,1,1
1806,1451,Vijay Reddy,32,2,0
1807,1451,Venkatesh Gowda,43,1,0
1808,1452,Manjunath Deshmukh,35,1,1
1809,1453,Suresh Pujari,45,1,1
1810,1454,Manjunath Hegde,43,2,0
1811,1455,Venkatesh Nayak,42,1,0
1812,1456,Manjunath Shetty,56,1,0
1813,1456,Manjunath Reddy,24,1,1
1814,1457,Manjunath Bhat,26,1,0
1815,1457,Lakshmi Deshmukh,36,1,1
1816,1458,Mahesh Pujari,30,2,1
1817,1459,Ramesh Hegde,21,2,0
1818,1459,Lakshmi Bhat,53,1,0
1819,1460,Manjunath Kumar,30,1,0
1820,1461,Sunita Kumar,32,1,0
1821,1462,Kavitha Patil,24,1,0
1822,1463,Sunita Reddy,26,2,0
1823,1464,Mahesh Deshmukh,35,1,0
1824,1465,Suresh Shetty,37,1,0
1825,1466,Kavitha Pujari,47,2,0
1826,1467,Anitha Nayak,21,1,0
1827,1468,Venkatesh Nayak,60,2,0
1828,1468,Suresh Hegde,41,2,1
1829,1469,Manjunath Bhat,39,1,0
1830,1470,Priya Kulkarni,42,2,0
1831,1471,Mahesh Patil,22,1,0
1832,1472,Sunita Kumar,46,2,1
1833,1472,Priya Kulkarni,51,1,0
1834,1473,Venkatesh Bhat,20,1,0
1835,1474,Ganesh Shetty,42,2,1
1836,1474,Ganesh Bhat,60,1,0
1837,1475,Venkatesh Kumar,47,1,0
1838,1476,Suresh Kumar,63,2,0
1839,1477,Venkatesh Shetty,26,2,1
1840,1478,Vijay Pujari,23,2,0
1841,1479,Anitha Nayak,33,1,0
1842,1480,Mahesh Rao,46,1,0
1843,1480,Suresh Kulkarni,55,2,0
1844,1481,Priya Hegde,19,2,0
1845,1481,Suresh Pujari,33,1,0
1846,1482,Anitha Gowda,47,1,1
1847,1483,Manjunath Gowda,50,1,0
1848,1483,Mahesh Hegde,46,1,0
1849,1484,Manjunath Deshmukh,60,2,0
1850,1484,Suresh Patil,37,1,1
1851,1485,Venkatesh Bhat,49,2,0
1852,1485,Kavitha Gowda,29,2,0
1853,1486,Priya Rao,53,2,0
1854,1487,Sunita Kulkarni,25,2,1
1855,1488,Kavitha Hegde,49,1,0
1856,1488,Priya Kulkarni,21,1,0
1857,1489,Vijay Nayak,27,1,0
1858,1490,Kavitha Deshmukh,36,2,0
1859,1490,Manjunath Patil,53,2,0
1860,1491,Ganesh Shetty,42,2,1
1861,1492,Mahesh Rao,59,1,1
1862,1493,Ganesh Kumar,56,1,1
1863,1493,Mahesh Kulkarni,26,2,0
1864,1494,Mahesh Kulkarni,35,1,0
1865,1494,Ramesh Gowda,23,1,0
1866,1495,Manjunath Bhat,55,1,0
1867,1496,Mahesh Patil,43,2,0
1868,1496,Lakshmi Pujari,42,2,0
1869,1497,Sunita Deshmukh,62,1,0
1870,1498,Lakshmi Kulkarni,30,2,0
1871,1499,Lakshmi Kumar,39,2,0
1872,1499,Priya Patil,33,1,1
1873,1500,Manjunath Kulkarni,54,1,1
1874,1500,Venkatesh Kumar,52,2,0
1875,1501,Priya Nayak,41,2,0
1876,1502,Kavitha Patil,37,1,0
1877,1503,Manjunath Shetty,40,1,0
1878,1504,Mahesh Shetty,32,1,0
1879,1504,Venkatesh Pujari,56,1,0
1880,1505,Priya Shetty,22,1,0
1881,1506,Mahesh Kumar,55,2,1
1882,1507,Ramesh Shetty,50,2,0
1883,1508,Lakshmi Shetty,53,2,0
1884,1509,Venkatesh Shetty,18,2,1
1885,1510,Manjunath Kulkarni,65,2,1
1886,1511,Suresh Reddy,41,2,0
1887,1512,Kavitha Patil,54,2,0
1888,1513,Manjunath Deshmukh,42,1,0
1889,1514,Manjunath Pujari,53,2,1
1890,1515,Kavitha Gowda,51,1,0
1891,1516,Manjunath Pujari,44,2,0
1892,1516,Venkatesh Nayak,53,2,0
1893,1517,Kavitha Patil,48,1,0
1894,1518,Kavitha Pujari,20,2,0
1895,1519,Manjunath Hegde,65,2,0
1896,1520,Manjunath Bhat,60,1,0
1897,1521,Sunita Rao,32,2,0
1898,1522,Suresh Bhat,39,1,0
1899,1523,Ganesh Shetty,44,2,1
1900,1523,Venkatesh Rao,60,2,0
1901,1524,Ramesh Deshmukh,34,2,0
1902,1525,Priya Kulkarni,29,2,0
1903,1526,Sunita Reddy,38,2,0
1904,1526,Kavitha Pujari,34,2,0
1905,1527,Lakshmi Hegde,28,2,1
1906,1528,Vijay Reddy,36,1,1
1907,1529,Lakshmi Rao,61,2,0
1908,1530,Vijay Gowda,36,2,0
1909,1530,Venkatesh Kulkarni,39,2,0
1910,1531,Vijay Shetty,55,1,0
1911,1532,Ganesh Shetty,19,1,1
1912,1533,Ganesh Rao,63,2,0
1913,1534,Priya Pujari,38,1,0
1914,1534,Vijay Hegde,26,1,0
1915,1535,Ganesh Deshmukh,33,2,0
1916,1536,Lakshmi Nayak,28,1,1
1917,1536,Sunita Hegde,54,2,0
1918,1537,Ganesh Nayak,42,2,0
1919,1538,Anitha Kumar,34,2,0
1920,1539,Venkatesh Rao,48,2,0
1921,1540,Lakshmi Bhat,21,1,0
1922,1541,Ganesh Kumar,22,1,0
1923,1542,Suresh Pujari,19,2,0
1924,1543,Kavitha Gowda,18,1,0
1925,1543,Ganesh Hegde,32,2,0
1926,1544,Ganesh Pujari,52,2,0
1927,1545,Sunita Nayak,61,2,0
1928,1546,Lakshmi Patil,65,2,1
1929,1547,Lakshmi Deshmukh,30,1,0
1930,1548,Mahesh Nayak,43,1,1
1931,1548,Lakshmi Rao,49,1,0
1932,1549,Ramesh Hegde,48,2,0
1933,1550,Anitha Gowda,62,2,0
1934,1550,Ramesh Nayak,56,1,1
1935,1551,Ganesh Pujari,18,1,0
1936,1552,Vijay Pujari,32,2,0
1937,1553,Suresh Shetty,50,2,0
1938,1554,Mahesh Patil,34,1,0
1939,1555,Vijay Bhat,38,2,0
1940,1556,Mahesh Shetty,40,1,0
1941,1557,Mahesh Reddy,60,2,1
1942,1558,Manjunath Bhat,57,2,1
1943,1559,Sunita Gowda,34,1,1
1944,1560,Ramesh Deshmukh,53,2,1
1945,1561,Suresh Kulkarni,49,1,0
1946,1562,Lakshmi Hegde,39,1,0
1947,1563,Anitha Rao,53,1,0
1948,1564,Sunita Rao,23,2,0
1949,1564,Sunita Kulkarni,48,1,1
1950,1565,Priya Deshmukh,64,1,0
1951,1566,Vijay Shetty,53,1,0
1952,1567,Mahesh Gowda,61,2,0
1953,1568,Suresh Bhat,55,1,0
1954,1568,Priya Reddy,53,1,0
1955,1569,Ganesh Rao,41,2,1
1956,1569,Venkatesh Reddy,25,2,0
1957,1570,Mahesh Kulkarni,64,1,1
1958,1570,Venkatesh Bhat,52,2,0
1959,1571,Ganesh Shetty,42,1,1
1960,1572,Suresh Kumar,42,1,0
1961,1573,Ramesh Rao,35,2,1
1962,1574,Priya Reddy,41,2,0
1963,1574,Sunita Kulkarni,32,2,0
1964,1575,Priya Patil,26,1,0
1965,1576,Kavitha Rao,49,2,0
1966,1577,Venkatesh Deshmukh,27,2,0
1967,1578,Suresh Hegde,21,2,0
1968,1579,Manjunath Patil,51,1,1
1969,1580,Kavitha Pujari,56,2,0
1970,1581,Mahesh Patil,35,1,1
1971,1582,Kavitha Gowda,27,2,1
1972,1582,Sunita Rao,55,1,0
1973,1583,Suresh Reddy,51,2,0
1974,1584,Anitha Nayak,51,2,1
1975,1585,Priya Pujari,48,2,0
1976,1586,Manjunath Reddy,19,2,1
1977,1587,Kavitha Hegde,36,1,0
1978,1588,Sunita Patil,65,1,0
1979,1589,Priya Patil,63,2,0
1980,1590,Vijay Patil,34,2,1
1981,1590,Sunita Hegde,23,2,0
1982,1591,Priya Nayak,55,1,0
1983,1592,Priya Patil,20,1,0
1984,1593,Vijay Patil,56,2,0
1985,1594,Ramesh Rao,25,1,1
1986,1595,Kavitha Bhat,30,1,1
1987,1595,Ganesh Hegde,64,1,0
1988,1596,Mahesh Kulkarni,55,2,0
1989,1596,Ganesh Hegde,35,2,0
1990,1597,Priya Pujari,40,2,0
1991,1597,Ganesh Gowda,40,1,1
1992,1598,Suresh Kumar,62,2,1
1993,1599,Ramesh Hegde,60,2,0
1994,1600,Ramesh Patil,54,1,0
1995,1600,Venkatesh Nayak,56,2,0
1996,1601,Manjunath Kulkarni,20,1,0
1997,1601,Suresh Kulkarni,45,2,0
1998,1602,Ganesh Reddy,41,2,0
1999,1603,Lakshmi Pujari,53,2,0
2000,1603,Venkatesh Shetty,30,1,0
2001,1604,Mahesh Gowda,49,2,0
2002,1605,Lakshmi Hegde,38,2,1
2003,1606,Venkatesh Hegde,56,1,0
2004,1607,Ganesh Hegde,18,2,0
2005,1607,Suresh Shetty,40,2,1
2006,1608,Anitha Bhat,30,2,0
2007,1609,Ramesh Rao,21,1,1
2008,1610,Priya Rao,21,1,1
2009,1611,Kavitha Gowda,61,1,0
2010,1611,Priya Bhat,57,1,0
2011,1612,Mahesh Pujari,23,1,0
2012,1613,Lakshmi Pujari,20,2,0
2013,1614,Mahesh Reddy,35,2,0
2014,1615,Ramesh Gowda,19,2,0
2015,1616,Sunita Hegde,21,1,1
2016,1617,Venkatesh Kulkarni,52,1,0
2017,1617,Kavitha Gowda,65,1,0
2018,1618,Sunita Shetty,32,2,1
2019,1618,Sunita Shetty,28,1,0
2020,1619,Sunita Nayak,53,1,0
